Test_Time(s),Current(A),Voltage(V)
804.2959385245404,0.027761921286582947,3.6001577377319336
809.3035688093141,0.027761921286582947,3.6001577377319336
814.311127106638,0.027384568005800247,3.6001577377319336
819.318620730744,0.027195891365408897,3.6001577377319336
824.3262021256451,0.027195891365408897,3.6004652976989746
829.3339706109252,0.027007214725017548,3.6001577377319336
834.3414165000376,0.026818538084626198,3.6001577377319336
839.3489851912713,0.026629861444234848,3.6001577377319336
844.3565569621818,0.026441184803843498,3.6001577377319336
849.3641352774058,0.02625250816345215,3.6001577377319336
854.3717008889622,0.02625250816345215,3.6001577377319336
859.3792749696306,0.02606382966041565,3.6001577377319336
864.3868532848547,0.0258751530200243,3.6001577377319336
869.394422361048,0.02568647637963295,3.6001577377319336
874.4019467819243,0.02568647637963295,3.6004652976989746
879.409520477633,0.02530912309885025,3.6001577377319336
884.4171315144255,0.02530912309885025,3.6001577377319336
889.4247186837212,0.0251204464584589,3.6001577377319336
894.4322450293956,0.0251204464584589,3.6001577377319336
899.439814875508,0.02493176981806755,3.6001577377319336
904.4474432354839,0.0247430931776762,3.5998499393463135
909.4550073072018,0.0247430931776762,3.6001577377319336
914.4625667594041,0.0243657398968935,3.6001577377319336
919.4701369904761,0.02417706325650215,3.6001577377319336
924.4777772842004,0.02417706325650215,3.6001577377319336
929.4852855367725,0.0239883866161108,3.6001577377319336
934.492863467037,0.0239883866161108,3.6001577377319336
939.5004263838762,0.023799709975719452,3.6004652976989746
944.5079954600692,0.023611033335328102,3.6004652976989746
949.5155722354548,0.023422356694936752,3.6001577377319336
954.5231012758467,0.023422356694936752,3.6001577377319336
959.530676511394,0.023233680054545403,3.6001577377319336
964.5383641551523,0.023045003414154053,3.6001577377319336
969.5458627837336,0.023045003414154053,3.5998499393463135
974.5534345546441,0.022856324911117554,3.6001577377319336
979.5610044007566,0.022856324911117554,3.6001577377319336
984.5685811761423,0.022667648270726204,3.5998499393463135
989.5761167608476,0.022667648270726204,3.6001577377319336
994.5837724529571,0.022478971630334854,3.6001577377319336
999.5914362292185,0.022667648270726204,3.6004652976989746
1004.5990241684334,0.022290294989943504,3.6001577377319336
1009.6065158677416,0.022290294989943504,3.6004652976989746
1014.6140037174532,0.022101618349552155,3.6001577377319336
1019.62154854119,0.022101618349552155,3.6001577377319336
1024.6291553434264,0.021724265068769455,3.6001577377319336
1029.6367321188122,0.021724265068769455,3.6001577377319336
1034.644253844971,0.021724265068769455,3.6001577377319336
1039.6518279256393,0.021724265068769455,3.6001577377319336
1044.6594932417393,0.021535588428378105,3.6004652976989746
1049.667015352858,0.021158235147595406,3.5998499393463135
1054.674376165893,0.021158235147595406,3.6001577377319336
1059.6821465759708,0.021158235147595406,3.6001577377319336
1064.689796108726,0.021158235147595406,3.6001577377319336
1069.6973039763386,0.020780881866812706,3.6001577377319336
1074.705073231538,0.021158235147595406,3.6004652976989746
1079.7124413588056,0.020780881866812706,3.6001577377319336
1084.7200177492316,0.020780881866812706,3.6001577377319336
1089.7275918299,0.020592205226421356,3.6001577377319336
1094.7351616760122,0.020592205226421356,3.6001577377319336
1099.742731137165,0.020403528586030006,3.6001577377319336
1104.7503056027929,0.020214851945638657,3.6001577377319336
1109.7578369529426,0.020214851945638657,3.6001577377319336
1114.7654048742568,0.020403528586030006,3.6004652976989746
1119.7729789549253,0.020214851945638657,3.6001577377319336
1124.780596151072,0.020026173442602158,3.6004652976989746
1129.788167537023,0.019837496802210808,3.6001577377319336
1134.795737383135,0.019837496802210808,3.6001577377319336
1139.8033103089244,0.019648820161819458,3.5998499393463135
1144.8108863143907,0.019648820161819458,3.5998499393463135
1149.8185554800873,0.019648820161819458,3.6001577377319336
1154.825954404125,0.019648820161819458,3.6001577377319336
1159.8336012421628,0.019460143521428108,3.6001577377319336
1164.8411676236387,0.019460143521428108,3.6001577377319336
1169.8487420892664,0.01927146688103676,3.6001577377319336
1174.8563103955405,0.01927146688103676,3.5998499393463135
1179.8638856310874,0.01908279024064541,3.6001577377319336
1184.8714554772,0.01908279024064541,3.5998499393463135
1189.87898644239,0.01908279024064541,3.6001577377319336
1194.8866013287789,0.01908279024064541,3.6001577377319336
1199.89404837277,0.01889411360025406,3.6001577377319336
1204.9017429458015,0.01889411360025406,3.6001577377319336
1209.9093185663085,0.01889411360025406,3.6001577377319336
1214.9168884124208,0.01889411360025406,3.6001577377319336
1219.924459413412,0.01851676031947136,3.6001577377319336
1224.9320327241612,0.01832808367908001,3.6001577377319336
1229.93962682273,0.01851676031947136,3.6001577377319336
1234.9471808854978,0.01851676031947136,3.6001577377319336
1239.9547503466504,0.01813940703868866,3.6001577377319336
1244.9623167281263,0.01851676031947136,3.6004652976989746
1249.9698565473875,0.01813940703868866,3.6001577377319336
1254.9774602699474,0.01813940703868866,3.6004652976989746
1259.985034735575,0.01813940703868866,3.5998499393463135
1264.9926446174888,0.01795073039829731,3.6001577377319336
1270.0001417062315,0.01795073039829731,3.5998499393463135
1275.0077092425863,0.01795073039829731,3.6001577377319336
1280.0153260537734,0.01795073039829731,3.5998499393463135
1285.0228924352489,0.01795073039829731,3.6004652976989746
1290.030467670796,0.01776205375790596,3.6001577377319336
1295.0380394417066,0.01776205375790596,3.6001577377319336
1300.0456150622135,0.01776205375790596,3.6001577377319336
1305.0531818286488,0.01776205375790596,3.6001577377319336
1310.0607366613358,0.01738470047712326,3.6001577377319336
1315.0683280651872,0.01738470047712326,3.5998499393463135
1320.0758971413804,0.01738470047712326,3.6001577377319336
1325.0834727618872,0.01738470047712326,3.6001577377319336
1330.0910456876766,0.01738470047712326,3.6001577377319336
1335.0986228480217,0.01719602383673191,3.6001577377319336
1340.106188844538,0.01738470047712326,3.6001577377319336
1345.1137171150106,0.01719602383673191,3.5998499393463135
1350.1212919655982,0.01738470047712326,3.6001577377319336
1355.1288598869123,0.01719602383673191,3.6001577377319336
1360.13647592818,0.01719602383673191,3.6001577377319336
1365.1440496238886,0.01700734719634056,3.6001577377319336
1370.151643337498,0.01719602383673191,3.6001577377319336
1375.1591912409117,0.016818668693304062,3.6001577377319336
1380.1667637817416,0.016818668693304062,3.6001577377319336
1385.174226224118,0.016818668693304062,3.6001577377319336
1390.1819173325127,0.016818668693304062,3.6001577377319336
1395.189485253827,0.016441315412521362,3.6001577377319336
1400.197072038163,0.016629992052912712,3.6001577377319336
1405.2047535225674,0.016629992052912712,3.6001577377319336
1410.2121982568008,0.016629992052912712,3.6004652976989746
1415.219696115463,0.016441315412521362,3.6001577377319336
1420.2273402587834,0.016629992052912712,3.6001577377319336
1425.2349131845726,0.016441315412521362,3.6001577377319336
1430.2424453046417,0.016441315412521362,3.6001577377319336
1435.2500551865553,0.016252638772130013,3.5998499393463135
1440.2576281123447,0.016441315412521362,3.6001577377319336
1445.265200268215,0.016063962131738663,3.5998499393463135
1450.2727004366348,0.016063962131738663,3.6001577377319336
1455.280493559331,0.016063962131738663,3.6001577377319336
1460.2879148110271,0.016063962131738663,3.6001577377319336
1465.2954858120186,0.016063962131738663,3.6001577377319336
1470.3030098479353,0.016063962131738663,3.6001577377319336
1475.3107094254422,0.015875285491347313,3.5998499393463135
1480.3181768722934,0.015875285491347313,3.6001577377319336
1485.3257867542072,0.016063962131738663,3.6001577377319336
1490.3333492860866,0.015875285491347313,3.6001577377319336
1495.3409179773205,0.015875285491347313,3.6001577377319336
1500.3484966775038,0.015875285491347313,3.6001577377319336
1505.3560272577345,0.015497932210564613,3.6001577377319336
1510.3635944091293,0.015686608850955963,3.6001577377319336
1515.3712142999934,0.015686608850955963,3.6001577377319336
1520.3789400547548,0.015686608850955963,3.6001577377319336
1525.3863505275815,0.015497932210564613,3.6001577377319336
1530.393924993209,0.015309255570173264,3.6001577377319336
1535.4014598079957,0.015497932210564613,3.6001577377319336
1540.4090669951918,0.015497932210564613,3.6004652976989746
1545.4166430006585,0.015309255570173264,3.5998499393463135
1550.424175505687,0.015309255570173264,3.6001577377319336
1555.4321149130417,0.015120578929781914,3.5998499393463135
1560.4393652426634,0.015120578929781914,3.6001577377319336
1565.4469293143811,0.015309255570173264,3.5998499393463135
1570.454509939363,0.015120578929781914,3.6001577377319336
1575.462071701323,0.015120578929781914,3.6001577377319336
1580.4695995868362,0.015120578929781914,3.6001577377319336
1585.4771779020605,0.015120578929781914,3.6001577377319336
1590.4847450534555,0.015120578929781914,3.6001577377319336
1595.4923587849655,0.015120578929781914,3.6001577377319336
1600.4999671270405,0.014931902289390564,3.5998499393463135
1605.5077856570722,0.014931902289390564,3.5998499393463135
1610.5150760224954,0.014931902289390564,3.5998499393463135
1615.5226470234863,0.014743225648999214,3.6001577377319336
1620.530219179357,0.014931902289390564,3.6001577377319336
1625.53775707382,0.014931902289390564,3.6004652976989746
1630.5453642610162,0.014743225648999214,3.6001577377319336
1635.5529518152716,0.014743225648999214,3.6001577377319336
1640.560469306875,0.014743225648999214,3.6001577377319336
1645.5681242290646,0.01455454807728529,3.6001577377319336
1650.575654809295,0.014743225648999214,3.6001577377319336
1655.5832208058107,0.014743225648999214,3.6001577377319336
1660.59092846747,0.01455454807728529,3.6001577377319336
1665.5984351802035,0.01455454807728529,3.6004652976989746
1670.6058745250025,0.01455454807728529,3.5998499393463135
1675.6135332967883,0.01436587143689394,3.6004652976989746
1680.6210919790717,0.01417719479650259,3.6001577377319336
1685.628664134942,0.01436587143689394,3.6001577377319336
1690.6362305164178,0.01436587143689394,3.6004652976989746
1695.64386234103,0.01436587143689394,3.6001577377319336
1700.6513717484809,0.01436587143689394,3.5998499393463135
1705.6589454441894,0.01436587143689394,3.6001577377319336
1710.66647602442,0.01417719479650259,3.6001577377319336
1715.674051259967,0.01417719479650259,3.6001577377319336
1720.6816580622035,0.01417719479650259,3.6004652976989746
1725.6893237632637,0.01398851815611124,3.6001577377319336
1730.6968016040248,0.01417719479650259,3.6001577377319336
1735.7043722200565,0.01398851815611124,3.6001577377319336
1740.7117403473242,0.01398851815611124,3.6001577377319336
1745.7194776508743,0.01398851815611124,3.6001577377319336
1750.7270909974247,0.01379984151571989,3.6001577377319336
1755.7346569939407,0.01379984151571989,3.5998499393463135
1760.742158702199,0.01379984151571989,3.6001577377319336
1765.7498113146314,0.01379984151571989,3.6001577377319336
1770.7573807757842,0.01398851815611124,3.6001577377319336
1775.764951391816,0.01379984151571989,3.6001577377319336
1780.772526627363,0.01361116487532854,3.6001577377319336
1785.7800964734754,0.01379984151571989,3.6001577377319336
1790.7877956660225,0.01361116487532854,3.6004652976989746
1795.7952400152965,0.01361116487532854,3.6001577377319336
1800.8028006223778,0.013422488234937191,3.5998499393463135
1805.810380092481,0.01361116487532854,3.6001577377319336
1810.817959562584,0.01361116487532854,3.6001577377319336
1815.825643356746,0.01361116487532854,3.6004652976989746
1820.8330622986844,0.01361116487532854,3.6001577377319336
1825.8406286801603,0.013422488234937191,3.6001577377319336
1830.848265124288,0.01361116487532854,3.6001577377319336
1835.8558130277015,0.01361116487532854,3.6001577377319336
1840.8634544763047,0.01361116487532854,3.6001577377319336
1845.8709608040788,0.013233810663223267,3.6001577377319336
1850.8785329599489,0.013233810663223267,3.6001577377319336
1855.886103191021,0.013422488234937191,3.6001577377319336
1860.8936807363257,0.013045134022831917,3.5998499393463135
1865.9012478877207,0.013233810663223267,3.6001577377319336
1870.9088262029452,0.013233810663223267,3.6001577377319336
1875.9163956640975,0.013233810663223267,3.6001577377319336
1880.923806521884,0.013233810663223267,3.6001577377319336
1885.9315603786984,0.013045134022831917,3.6001577377319336
1890.9391025077175,0.013233810663223267,3.6001577377319336
1895.9466400172212,0.013045134022831917,3.6001577377319336
1900.9542160226877,0.013045134022831917,3.6001577377319336
1905.9617415984428,0.012856457382440567,3.5998499393463135
1910.969398830391,0.013045134022831917,3.6001577377319336
1915.9771261249907,0.012856457382440567,3.6001577377319336
1920.9845396774945,0.013045134022831917,3.6001577377319336
1925.9921110634452,0.012856457382440567,3.6001577377319336
1930.999682064437,0.012856457382440567,3.6001577377319336
1936.007252680468,0.013045134022831917,3.6001577377319336
1941.0148286859344,0.012856457382440567,3.6001577377319336
1946.02259139682,0.012856457382440567,3.6001577377319336
1951.0299679932,0.012667780742049217,3.6001577377319336
1956.0375293702004,0.012667780742049217,3.6001577377319336
1961.045136172437,0.012667780742049217,3.6001577377319336
1966.0526902352049,0.012667780742049217,3.5998499393463135
1971.0602935728048,0.012856457382440567,3.6001577377319336
1976.0677902765876,0.012667780742049217,3.6001577377319336
1981.0753774458833,0.012667780742049217,3.6001577377319336
1986.0829750090888,0.012479104101657867,3.5998499393463135
1991.0905437003223,0.012479104101657867,3.6001577377319336
1996.0980442537016,0.012667780742049217,3.6001577377319336
2001.1057053352456,0.012667780742049217,3.6001577377319336
2006.1132659423272,0.012479104101657867,3.6001577377319336
2011.1208411778744,0.012479104101657867,3.6001577377319336
2016.128405634552,0.012479104101657867,3.5998499393463135
2021.1360440034784,0.012667780742049217,3.6001577377319336
2026.1435514861307,0.012290427461266518,3.6001577377319336
2031.15112479688,0.012290427461266518,3.6001577377319336
2036.1586954129116,0.012479104101657867,3.6001577377319336
2041.1662787326109,0.012101750820875168,3.6001577377319336
2046.173839339692,0.012101750820875168,3.6001577377319336
2051.1813703048824,0.012101750820875168,3.6001577377319336
2056.1889917355848,0.012290427461266518,3.6001577377319336
2061.1967128708307,0.012101750820875168,3.6001577377319336
2066.2041264233344,0.012290427461266518,3.6001577377319336
2071.2117058934373,0.012290427461266518,3.6001577377319336
2076.2192711200346,0.012101750820875168,3.6001577377319336
2081.2268486653393,0.011913074180483818,3.6001577377319336
2086.2344196663307,0.012101750820875168,3.6001577377319336
2091.241987202685,0.012101750820875168,3.6001577377319336
2096.2497056432135,0.012290427461266518,3.6004652976989746
2101.2572858832364,0.012101750820875168,3.6001577377319336
2106.264702900376,0.012101750820875168,3.6001577377319336
2111.2722731314484,0.012101750820875168,3.6001577377319336
2116.2798502917935,0.011913074180483818,3.5998499393463135
2121.2874278370987,0.011913074180483818,3.6001577377319336
2126.294952257975,0.011724397540092468,3.6001577377319336
2131.3025663744443,0.011913074180483818,3.6004652976989746
2136.310092720119,0.011724397540092468,3.5998499393463135
2141.317631769461,0.011913074180483818,3.5998499393463135
2146.3252813022164,0.011913074180483818,3.6001577377319336
2151.3328515332887,0.011913074180483818,3.6004652976989746
2156.340421379401,0.011913074180483818,3.5998499393463135
2161.3480012344635,0.011724397540092468,3.6001577377319336
2166.355571080576,0.011724397540092468,3.6001577377319336
2171.3631305327785,0.011724397540092468,3.6001577377319336
2176.3707254012666,0.011913074180483818,3.5998499393463135
2181.3782594461336,0.011724397540092468,3.6001577377319336
2186.385853929662,0.011724397540092468,3.6001577377319336
2191.3934310900077,0.011913074180483818,3.6004652976989746
2196.400999781241,0.011913074180483818,3.6001577377319336
2201.4086115879527,0.011724397540092468,3.6004652976989746
2206.416228784099,0.011724397540092468,3.6001577377319336
2211.423652730513,0.011535719968378544,3.6004652976989746
2216.431292639277,0.011724397540092468,3.6001577377319336
2221.4388617154705,0.011724397540092468,3.6001577377319336
2226.446430406704,0.011535719968378544,3.6001577377319336
2231.4539659914094,0.011347043327987194,3.5998499393463135
2236.461537377361,0.011535719968378544,3.5998499393463135
2241.4691530336686,0.011347043327987194,3.5998499393463135
2246.4767182602654,0.011535719968378544,3.6001577377319336
2251.4843004250856,0.011535719968378544,3.6001577377319336
2256.491861417127,0.011535719968378544,3.6001577377319336
2261.499442812028,0.011347043327987194,3.6001577377319336
2266.5070153528577,0.011347043327987194,3.6001577377319336
2271.514580194495,0.011158366687595844,3.5998499393463135
2276.5221569698806,0.011347043327987194,3.6001577377319336
2281.529766081875,0.011347043327987194,3.6001577377319336
2286.537448336199,0.011347043327987194,3.6001577377319336
2291.5448699728545,0.011158366687595844,3.5998499393463135
2296.5524020929233,0.011347043327987194,3.6001577377319336
2301.5600123597965,0.011158366687595844,3.6001577377319336
2306.5675868254248,0.011158366687595844,3.6001577377319336
2311.5751605211335,0.011158366687595844,3.6001577377319336
2316.5828585588015,0.011158366687595844,3.5998499393463135
2321.5904226305197,0.011347043327987194,3.6001577377319336
2326.5977946073835,0.011158366687595844,3.6001577377319336
2331.6055757963313,0.010969690047204494,3.6001577377319336
2336.6130759647513,0.010969690047204494,3.6001577377319336
2341.6205923014754,0.011158366687595844,3.6004652976989746
2346.628219506572,0.011158366687595844,3.6001577377319336
2351.6357323786597,0.011347043327987194,3.6001577377319336
2356.6433091540453,0.011158366687595844,3.6001577377319336
2361.650877845279,0.010969690047204494,3.5998499393463135
2366.658444611714,0.011158366687595844,3.6001577377319336
2371.66598019642,0.010969690047204494,3.6001577377319336
2376.6736778491286,0.011158366687595844,3.6001577377319336
2381.68116569884,0.010969690047204494,3.6001577377319336
2386.688734390074,0.011158366687595844,3.6001577377319336
2391.696471693624,0.010781013406813145,3.6001577377319336
2396.7038883258047,0.010781013406813145,3.5998499393463135
2401.711449317846,0.010592336766421795,3.5998499393463135
2406.7190260932316,0.010781013406813145,3.5998499393463135
2411.726599403981,0.010969690047204494,3.6001577377319336
2416.7341734846486,0.010592336766421795,3.6001577377319336
2421.741739096205,0.010592336766421795,3.6001577377319336
2426.74931664151,0.010969690047204494,3.6001577377319336
2431.7568884124207,0.011158366687595844,3.6001577377319336
2436.764462108129,0.010781013406813145,3.6001577377319336
2441.7720300294436,0.010781013406813145,3.6001577377319336
2446.779561379594,0.010781013406813145,3.6001577377319336
2451.787121216755,0.010592336766421795,3.6001577377319336
2456.794836577607,0.010592336766421795,3.5998499393463135
2461.802315958207,0.010592336766421795,3.6001577377319336
2466.809807272555,0.010592336766421795,3.5998499393463135
2471.817461424826,0.010592336766421795,3.6001577377319336
2476.8250351205347,0.010592336766421795,3.5998499393463135
2481.832604966647,0.010592336766421795,3.6001577377319336
2486.8401775074767,0.010592336766421795,3.6001577377319336
2491.847747353589,0.010592336766421795,3.6001577377319336
2496.8553287484906,0.010403660126030445,3.5998499393463135
2501.8628947450065,0.010403660126030445,3.5998499393463135
2506.870471905352,0.010403660126030445,3.6001577377319336
2511.878037131949,0.010403660126030445,3.6001577377319336
2516.8856154471728,0.010592336766421795,3.6001577377319336
2521.893216090056,0.010592336766421795,3.6001577377319336
2526.900752059721,0.010403660126030445,3.5998499393463135
2531.9082845647495,0.010592336766421795,3.6001577377319336
2536.9159433365357,0.010403660126030445,3.5998499393463135
2541.9234692972504,0.01021498255431652,3.6001577377319336
2546.9310399132823,0.010403660126030445,3.6001577377319336
2551.9386116841924,0.01021498255431652,3.6001577377319336
2556.9462007782863,0.010403660126030445,3.5998499393463135
2561.953755995933,0.01021498255431652,3.6001577377319336
2566.961325072126,0.01021498255431652,3.6001577377319336
2571.9688968430364,0.010403660126030445,3.6001577377319336
2576.976474773301,0.010026305913925171,3.6001577377319336
2581.9840446194135,0.010403660126030445,3.6004652976989746
2586.9916271691936,0.010403660126030445,3.6001577377319336
2591.999193550669,0.01021498255431652,3.6001577377319336
2597.0067672463783,0.01021498255431652,3.6001577377319336
2599.315547213079,0.009837629273533821,3.5998499393463135
2659.3286367806527,0.0,3.592771053314209
2719.3415244590574,0.0,3.5890777111053467
2779.3543655573476,0.0,3.5856921672821045
2839.3671466019355,0.0,3.5832300186157227
2899.380098568598,0.0,3.5804600715637207
2959.3929542953533,0.0,3.5776898860931396
3019.4058196460996,0.0,3.575535535812378
3079.4186861517246,0.0,3.573073387145996
3139.43155265735,0.0,3.570303440093994
3199.444418778016,0.0,3.5684566497802734
